,t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
61,941803442.99,941803452.99,941803448.0345132,941803443.03,941803452.92,36.069128653677204,2.185703218664828,7.430240502657504e-15,4.502548630449546e-16,16.187160872750713,0.06387661676660272,0.06787085536907966,34.2857835846155,2.229617818310926,7.062871418430794e-15,4.593012705720507e-16,16.242214801249336,0.06840499893317188,0.07300626070150074,40.00388150417981,2.0855421931690423,8.240799589861042e-15,4.296216917928227e-16,16.074744669551144,0.055177117754965366,0.05813205914358832,308.0,367.9309342035569,26.0,21.864441593745614,9.197380863282321,36.18942056895828,52.59152437977524,0.8374150062004678,263.240966796875,165.76429748535156,271.2367922962966,53.168159998555154,-26.35619699998979,8.418830871582031,0.0
62,941803452.99,941803462.99,941803458.0524756,941803453.0,941803462.98,32.56018078043644,2.2642044302477773,6.7073972407699075e-15,4.664261126310421e-16,16.298282981222442,0.07299162655654713,0.0782546360486549,34.13174966918065,2.2261417146851783,7.031140431851214e-15,4.585851932251466e-16,16.247103620631147,0.06860034035950235,0.07322881830591754,39.84984758874496,2.0817875934097163,8.209068603281464e-15,4.288482442424015e-16,16.07893333821005,0.05528783483069688,0.05825496851642953,307.0,366.42111966524993,48.0,40.49657288013979,9.195044444002855,67.02881028436931,52.578164505554106,0.8381858690499736,263.27957153320307,168.78231811523438,268.61513728066257,53.16813955460074,-26.356468859378662,8.612378120422362,0.0
63,941803462.99,941803472.99,941803467.872733,941803462.995,941803472.96,26.20704573637045,1.9594135884503856,5.398651421692313e-15,4.036391992207794e-16,16.533954833431448,0.07828547660259844,0.08437182935697507,25.03962825065204,1.9915426533695575,5.15816341963432e-15,4.1025778659412887e-16,16.583430307852193,0.08309245374362463,0.08998254669096539,30.75772617021635,1.8287913927306692,6.3360915910645675e-15,3.767310269025178e-16,16.360114434548823,0.06270931208433694,0.06655445962167406,236.0,282.86558650013166,30.0,25.284768830896088,9.196570153941972,41.85065185803491,52.586888664382826,0.8345166484273396,264.6104736328125,171.03750610351562,265.99651776147186,53.16832280480346,-26.35634962248704,8.737288475036621,0.0
64,941803472.99,941803482.99,941803477.4882207,941803473.005,941803482.985,24.1614540087716,1.926305763930433,4.9772595258069495e-15,3.968189873696692e-16,16.622192334793525,0.08328430140895904,0.09020759196492634,23.4181080088835,1.9471816727155864,4.824130249830001e-15,4.0111942457941077e-16,16.656120488198994,0.08672005443846588,0.09425255697405532,29.136205928447808,1.7803064519699634,6.00205842126025e-15,3.6674312910581246e-16,16.418917505095383,0.06439374575245438,0.0684549969519388,222.0,267.8406340484356,33.0,27.629412810363625,9.192708024723396,45.73144189301565,52.56480463133299,0.8291389750265191,266.97305297851557,172.5181121826172,263.52263265005746,53.1681671622441,-26.356747019013106,8.698198318481445,0.0
65,941803482.99,941803492.99,941803487.8403275,941803483.005,941803492.955,19.229081541833423,1.7543392213272655,3.961190797617684e-15,3.6139387959341673e-16,16.870103647287255,0.09479437045155237,0.1038694016265822,18.05393236638292,1.7903740770123877,3.719110067474881e-15,3.688170598645519e-16,16.938570472066573,0.1026602844615283,0.11339060154507408,23.77203028594723,1.6074541275889294,4.89703823890513e-15,3.311355502833194e-16,16.639834312788373,0.07104130058239377,0.07601710989248289,183.0,218.7033187756034,30.0,25.251297346611647,9.20002692849038,41.79525078059861,52.60665483973649,0.8372611901563941,269.35531616210943,172.4560546875,262.3819362370062,53.16749920063278,-26.35646017313929,9.26229476928711,0.0
66,941803492.99,941803502.99,941803497.9796901,941803493.05,941803502.805,11.467435210861586,1.5344435426191176,2.3622916534374863e-15,3.1609536977953817e-16,17.43133426220507,0.13634954168680835,0.15596555982682148,10.84293000122158,1.5564124542532347,2.233643580251645e-15,3.2062096557616635e-16,17.492133364738464,0.1456300019322221,0.16823442607864791,16.56102792078589,1.3418972680901289,3.4115717516818925e-15,2.764308372265665e-16,17.03228177659667,0.0845917687944322,0.09174360997794297,129.0,152.3126735079674,34.0,28.302821195746194,9.197054327575788,46.84604887571784,52.58965721663107,0.8472227635542124,272.061767578125,170.43377685546875,262.8095168065236,53.16879596540096,-26.356172251616105,8.930233001708984,0.0
67,941803502.99,941803512.99,941803507.97105,941803502.99,941803512.945,9.264251675274778,1.32622681687702,1.9084358451066038e-15,2.732027242766661e-16,17.66297413822489,0.14526309463302312,0.1677447252943196,7.005259759273566,1.4157712321531015,1.4430835104103543e-15,2.9164887382353887e-16,17.96643939044318,0.19985255460709084,0.2451304368944456,12.723357678837873,1.175970298483528,2.6210116818406027e-15,2.4224988148760674e-16,17.318495659422837,0.09598016674936716,0.10529500222401468,100.0,117.06060563326434,23.0,19.22780291912645,9.200449172938477,31.825328969588607,52.609069274836685,0.8545601243433381,272.56256103515625,168.5955047607422,264.1748308731435,53.16699143091387,-26.356284891044588,9.380000114440918,0.0
68,941803512.99,941803522.99,941803518.2660184,941803513.415,941803522.94,9.631124605301473,1.4014532392662653,1.9840116686921035e-15,2.8869936728885063e-16,17.620807495750356,0.14749999690203452,0.17073627185904172,8.134291559712471,1.4583321371232194,1.675664061300769e-15,3.004164202473832e-16,17.80420066278132,0.1790441831105305,0.2145151164364023,13.852389479276784,1.226924877466398,2.853592232731017e-15,2.5274652475807795e-16,17.226188265387517,0.0921422528670348,0.10069331312287133,108.0,127.47160170603568,28.0,23.468650285277075,9.202138150730859,38.84466254114828,52.6187270152375,0.8475007994816588,272.2684936523437,165.30215454101562,267.2048210211235,53.167373549133394,-26.35593953685281,8.898148536682129,0.0
69,941803522.99,941803532.99,941803527.924034,941803523.385,941803532.86,6.532298623449296,1.3289349187442858,1.3456535164305551e-15,2.737605932613229e-16,18.04233492437005,0.20106167068183112,0.2469546174505233,5.6744240488105975,1.3635567570200613,1.1689313540549829e-15,2.8089269194613265e-16,18.19519553142394,0.23381572662712105,0.29839283485248913,11.392521968374908,1.11262876951898,2.3468595254852312e-15,2.2920152652090995e-16,17.43845031321998,0.10117264099943668,0.1115781801387996,88.0,104.84293702958692,32.0,27.022920996575785,9.202785592217936,44.727593373642684,52.6224291490578,0.8396185471020201,271.38644409179693,162.30848693847656,270.2567337640801,53.16917378837968,-26.355974320111194,9.238636016845703,0.0
70,941803532.99,941803542.99,941803538.15075,941803532.995,941803542.93,6.237354292567768,1.2539432861938986,1.2848949842689604e-15,2.583123169559431e-16,18.09249896641653,0.19889158893228046,0.24368426596727846,4.632200716665646,1.3216952340628438,9.542333476331233e-16,2.722692182169458e-16,18.41553157643357,0.2725346782351465,0.36473264490938107,10.350298636229958,1.0607706469134432,2.1321615190633713e-15,2.1851875326416926e-16,17.54261779841725,0.10593365398740673,0.11739808259516593,80.0,95.20566128952206,27.0,22.85701359042225,9.19834921054995,37.832298356560976,52.59706148427169,0.8406544341953343,268.2631225585937,161.44297790527344,272.5143256210872,53.16766733230249,-26.356259916176057,8.850000381469727,0.0
