t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
843140743.995,843140753.995,843140749.4735715,843140746.12,843140753.64,1.769788677556885,0.569776277405061,3.645764675767183e-16,1.1737391314544255e-16,19.460196469194376,0.3030342374794408,0.4218391963330461,0.8483869353812504,0.665144241685888,1.7476770868853758e-16,1.3701971378729294e-16,20.258515069906363,0.628493498332368,1.6639182617294885,2.1548432241196114,0.5248123957560791,4.4389770416863995e-16,1.0811135352575228e-16,19.24646080375409,0.23665826270864443,0.30304965078576984,14.0,16.85866529596997,2.0,1.6364299647967238,7.823615707754234,3.012518798830332,10.221211942067743,0.8306991499515889,363.23577880859375,140.62063598632812,261.9718733680155,333.9077027615728,-0.8895346501406245,10.785714149475098,0.0
843140753.995,843140763.995,843140759.7471875,843140754.31,843140763.67,1.3641125108469898,0.5966511263337645,2.810071772344799e-16,1.229101320247555e-16,19.74287451990108,0.39393763046653874,0.6244841481125896,0.9222444873007285,0.6378441405530823,1.8998236438395007e-16,1.3139589295393495e-16,20.16788483020147,0.5707580079698644,1.2772898658980765,2.2287007760390893,0.5064494402399446,4.591123598640524e-16,1.043285846894286e-16,19.20987058927302,0.22232354694260792,0.2798880850559442,16.0,19.365616966143254,5.0,4.080905777832588,8.689195595184554,7.512576545555447,11.352054229406527,0.8264417356135223,365.220458984375,140.25247192382812,262.0656307395902,333.9073218075695,-0.8893056107611523,11.0,0.0
843140763.995,843140773.995,843140769.7520001,843140765.835,843140773.225,0.008585513091078616,0.39954926280995284,1.768615696762195e-18,8.230714813885029e-17,25.24558436309065,4.192593366186923,,-0.6084749831394568,0.48025217777004564,-1.253458465267281e-16,9.89319486206294e-17,,,,0.6979813055989041,0.28339681727442695,1.4378414895337424e-16,5.837974435853195e-17,20.470390522897553,0.36998145377642544,0.5655768547598683,5.0,6.065933496064857,4.0,3.254543943786354,8.690681895641848,5.991319532879424,11.353996015985913,0.8243478846171101,366.78741455078125,140.27471923828125,261.84021329615376,333.90682931826717,-0.8889289259388992,10.399999618530273,0.0
843140773.995,843140783.995,843140779.8915001,843140776.965,843140782.315,0.18711033150915976,0.5494240701784644,3.854472829088691e-17,1.1318135845676366e-16,21.899755579438903,1.487738170604068,,0.09912578823339581,0.5585592225846887,2.0419912376079536e-17,1.1506319985244587e-16,22.589533365540117,2.054578225649813,,1.4055820769717569,0.402114207507259,2.895499078561819e-16,8.283552674649536e-17,19.710359473264493,0.2731731367118613,0.36588184884632113,10.0,12.218378812057525,7.0,5.753610993751285,8.692753708400506,10.591874783951228,11.35670274879355,0.8185810385454362,367.6133728027344,139.00543212890625,262.9963081098927,333.90683839202245,-0.8899172363257277,13.199999809265137,0.0
843140783.995,843140793.995,843140788.5916667,843140784.235,843140793.24,1.1951135890131297,0.5838908279871139,2.461933993367047e-16,1.2028151056534545e-16,19.886477038594613,0.4319196045273763,0.7280241655329824,0.7732180650532066,0.6240612031370094,1.5928292140096055e-16,1.2855660784622393e-16,20.359245019752553,0.6424530581461987,1.7866468858884375,2.0796743537915674,0.4890722225002478,4.2841291688106285e-16,1.0074887783505105e-16,19.28501165949626,0.2293148104433982,0.29108444040327086,15.0,18.081925602127914,5.0,4.177771390295539,8.6945946941942,7.69089733213497,11.359107916261198,0.8298518013975856,367.1629333496094,137.83543395996094,264.2130440253929,333.90785204139445,-0.8905570199920945,8.199999809265137,0.0
843140793.995,843140803.995,843140798.6703571,843140794.165,843140803.1,0.5476296171430255,0.6225139238088794,1.1281170113146324e-16,1.2823786830462915e-16,20.733782680499793,0.8243805297789457,,0.6518326009017431,0.6128109968291844,1.3427751578575907e-16,1.2623906534681198e-16,20.544659806065397,0.7195801804234065,3.0570773986933943,1.958288889640104,0.474613716653306,4.034075112658614e-16,9.777042563058102e-17,19.350308100124508,0.23561990924157072,0.3013448261245344,14.0,17.024444460503528,8.0,6.6617138597740375,8.693530638184999,12.263609605493114,11.35771777359641,0.8226049210900731,366.6600036621094,137.9765167236328,264.1360655875892,333.9081330053629,-0.8888705873271973,10.571428298950195,0.0
843140803.995,843140813.995,843140808.9904544,843140805.48,843140813.9,0.30884117229709845,0.5651569390219546,6.362128149320228e-17,1.1642232943852266e-16,21.355662019306482,1.1294382546550779,,0.2363287262607498,0.5724887319627903,4.868371760971446e-17,1.1793267878433479e-16,21.646208714346105,1.3358350065364029,,1.542785014999111,0.4212646655754611,3.1781371308981686e-16,8.678052110854498e-17,19.609236470170295,0.26211764280794725,0.3462456347151992,11.0,13.412222738731188,7.0,5.827179524652555,8.693513748407076,10.727307761292204,11.357695707839827,0.820391766161541,365.9416809082031,136.68673706054688,265.50676740749986,333.9080317786985,-0.8898522622915273,10.090909004211426,0.0
843140813.995,843140823.995,843140819.9007143,843140816.18,843140823.67,0.2713080169748575,0.4411075807462499,5.588945149682064e-17,9.086816163372748e-17,21.49634343232564,1.0481769808156294,,-0.3238708182626425,0.5127813817366913,-6.671738856210436e-17,1.056329646377584e-16,,,,0.9825854704757184,0.33596231054619363,2.02412606917998e-16,6.920823597251589e-17,20.099074155201937,0.31931383572498007,0.4542977058882727,7.0,8.553809166321958,4.0,3.363534751386654,8.705409781991417,6.19196170141634,11.373237355727131,0.818623840918767,365.92626953125,136.6453399658203,265.5497996040957,333.90592586331917,-0.889616919499396,9.428571701049805,0.0
843140823.995,843140833.995,843140826.5106251,843140824.37,843140831.355,0.42141832568141696,0.4549276915784162,8.68121750903719e-17,9.371510446515374e-17,21.018216456767185,0.7949054999146803,,-0.195197919046932,0.5270795581529641,-4.021077132366799e-17,1.0857838897951061e-16,,,,1.1112583696914289,0.3573396221836665,2.289192241564343e-16,7.361196216983529e-17,19.965462387558002,0.302719712629429,0.4212262550967445,8.0,9.670918918884627,4.0,3.261134835537034,8.702673637967758,6.003452765420449,11.369662703160527,0.8276151175058971,364.53692626953125,137.8937530517578,264.49445039112936,333.9069147448688,-0.8881323821521141,9.75,0.0
843140833.995,843140843.995,843140839.0096428,843140834.8,843140843.375,0.8918848193022991,0.5855383442638443,1.837282727762736e-16,1.2062089891835193e-16,20.204228070257315,0.5479903296617898,1.1602397109742952,0.632257110235862,0.6104673688322323,1.3024496470858755e-16,1.2575627797943986e-16,20.577765694919997,0.7337028276990338,3.6566041146918877,1.9387133989742231,0.47184630149222295,3.9937496018868997e-16,9.720033810739792e-17,19.36121597039726,0.2365106998660842,0.3028071114649933,14.0,16.882086190780875,6.0,4.95171601827242,8.707881319494268,9.115659033637863,11.376466311440584,0.8296586229561159,363.8462219238281,138.5028076171875,263.98461563749265,333.9064532596199,-0.8892222282849779,9.071428298950195,0.0
