t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
794753570.995,794753580.995,794753574.3933334,794753572.261,794753576.643,-0.8249245994177362,0.7103368249731233,-1.6993446748005364e-16,1.4632938594446341e-16,,,,-0.24101792241385694,0.611300190691129,-4.964969201725453e-17,1.2592783928237257e-16,,,,0.713008000757956,0.399787778821152,1.4687964815613893e-16,8.235628243715732e-17,20.44726399211109,0.4833026667848941,0.8931115255092088,3.0,3.1807517762748168,4.0,3.726836461696468,4.46103237676653,6.8607671226684985,4.255940531544036,0.9432197697599921,647.9780883789062,367.4308166503906,250.10774482234075,149.26177922436466,1.9727100892986933,12.333333015441895,4.0
794753580.995,794753590.995,794753589.8302,794753589.079,794753590.518,2.9673307705140655,1.2890533633955161,6.112701387258975e-16,2.6554499285947633e-16,18.899085099659317,0.39168713877731065,0.6187555299323684,2.0133048473422526,1.4818562986050419,4.14740798552504e-16,3.052623975126386e-16,19.320226152079425,0.5988941617846244,1.446120784338266,2.9673307705140655,1.2890533633955161,6.112701387258975e-16,2.6554499285947633e-16,18.899085099659317,0.39168713877731065,0.6187555299323684,5.0,5.298953732795178,6.94326841220774e-310,6.9432684122038e-310,1.7857644268883373,1.27819259407999e-309,1.7036655559295295,0.9436742622996362,640.1292724609375,363.87420654296875,242.83150628680627,149.2574322032902,1.971029411468048,12.199999809265137,4.0
794753590.995,794753600.995,794753595.5756874,794753592.576,794753599.423,0.7694754316937344,0.5883846866502653,1.585119389289093e-16,1.2120724544995465e-16,20.364513105111392,0.6166506872621405,1.5707462561169692,0.9756049780372047,0.5684194396391513,2.0097462547566416e-16,1.1709440456566516e-16,20.1068149808984,0.4984503911992668,0.9487041561031155,1.9296309012090176,0.4649799830379756,3.975039656490576e-16,9.578587650582297e-17,19.36631438667492,0.23440176711211436,0.2993502928576781,16.0,17.22185689077484,6.0,5.62457329002198,8.92494874537116,10.354328102085915,8.514632466063834,0.9292197887496052,640.2608642578125,364.65118408203125,242.84732174910525,149.25911193209095,1.9735077962102363,11.875,0.0
794753600.995,794753610.995,794753605.6591817,794753601.656,794753610.704,0.1615648769885525,0.526044457373669,3.3282364659641816e-17,1.0836515821897581e-16,22.05913261428668,1.5724870233966755,,0.3615305351571249,0.5042973492209598,7.447529024236773e-17,1.0388525393951772e-16,21.184637539905644,0.9482164607864298,,1.3155564583289379,0.3839445039037172,2.7100463041576117e-16,7.909256780416575e-17,19.78222627256681,0.27802980959268453,0.3746860955427955,11.0,11.740377777485204,6.0,5.594262988629431,8.92426752432823,10.29852959270418,8.513982563529469,0.9370285024967487,644.3827514648438,363.57550048828125,247.082321055568,149.26006546965826,1.9718534338924982,12.181818008422852,0.0
794753610.995,794753620.995,794753615.34725,794753611.51,794753619.526,-0.7789826415797073,0.5498434051275216,-1.604704241654197e-16,1.1326774145626945e-16,,,,0.005185459713964821,0.46307392674073705,1.0682047010767532e-18,9.539322890859183e-17,25.793031838598182,4.889248067969568,,0.9592113828857778,0.32788614860680904,1.975975448744702e-16,6.754454661300266e-17,20.125214190350714,0.31924283380468665,0.45415293822742697,8.0,8.558201483114173,9.0,8.4243052146347,8.922122522531906,15.508380054213879,8.511936176210526,0.9349381755620119,647.0946655273438,364.43212890625,249.6414372379143,149.2594217975075,1.9733271744167875,12.875,0.0
794753620.995,794753630.995,794753626.2100002,794753621.714,794753629.579,-0.9000184940945801,0.5378501239558942,-1.854038097834835e-16,1.1079712553491419e-16,,,,-0.1130335965199938,0.4484534026451573,-2.3284920883118722e-17,9.23814009449024e-17,,,,0.8409923266518192,0.30695796429131034,1.7324441929027476e-16,6.323334064400993e-17,20.268019916890402,0.337827623028506,0.4930570767581379,7.0,7.506305821970529,9.0,8.441183652299058,8.925534257672519,15.539451723550536,8.515191059977667,0.9326472157819554,648.6691284179688,363.5567321777344,251.32538112518125,149.25961109883684,1.972739454259743,14.142857551574707,0.0
794753630.995,794753640.995,794753634.3638463,794753631.005,794753639.732,1.1541957629484574,0.4649858702751094,2.377643271673822e-16,9.578708927667254e-17,19.92430131079764,0.36754023299332417,0.5598199328797193,0.5876939516787526,0.5288668583686786,1.2106495404582302e-16,1.089465728239478e-16,20.657121947138023,0.6968278985471166,2.498934577592067,1.5417198748505658,0.4156702224747758,3.1759429421921655e-16,8.562806582980381e-17,19.60998632229223,0.2591797893916521,0.3411198255815435,13.0,13.756663505542036,2.0,1.8783392364777338,8.922933231872248,3.457851776243101,8.512709613937371,0.9451267435201393,647.6327514648438,362.5434265136719,250.4495448096997,149.25881786647184,1.972074991999431,11.076923370361328,0.0
794753640.995,794753650.995,794753646.0382779,794753641.584,794753650.165,1.9725073451096495,0.5136535413057685,4.0633651309258777e-16,1.058126295089883e-16,19.342453427286657,0.2512765013467515,0.32751714246997565,1.2092220931298898,0.5910926857069895,2.490997511847573e-16,1.2176509325563983e-16,19.87373481657721,0.43210593316857526,0.728566669461479,2.163248016301703,0.4924036437185327,4.456290913581508e-16,1.0143515060601773e-16,19.242234214651898,0.22266198546904192,0.28042578460615886,18.0,19.300568985248745,1.0,0.9244315567322935,8.922032443716311,1.7017944567117222,8.511850238685321,0.9328752464698825,644.4535522460938,361.9427490234375,247.39824889765643,149.25934880905072,1.97168012371207,12.61111068725586,0.0
794753650.995,794753660.995,794753656.66575,794753651.045,794753660.154,0.1930032514020517,0.4390333748310439,3.9758669788822654e-17,9.044087521519504e-17,21.866088436624665,1.2879440520696654,,0.0025815570553118275,0.46269549329605764,5.3180075339423645e-19,9.531527161898787e-17,26.55029568028655,5.639574759333211,,0.9566074802271248,0.3273960780601027,1.9706114092678772e-16,6.744359208038116e-17,20.12816556867304,0.3195811368493011,0.4548429712527451,8.0,8.537301122044013,4.0,3.701884033400383,8.92456028047891,6.814831970577977,8.514261860486387,0.9372575313768983,644.6868896484375,363.198486328125,247.4389326164495,149.258098415847,1.9726981754934352,12.125,0.0
794753660.995,794753670.995,794753665.743909,794753661.475,794753670.484,0.35159857171657827,0.5078722225798773,7.242930577361512e-17,1.0462167785145472e-16,21.21488224452516,0.9704600532742518,,0.3727414614738002,0.5055344825672023,7.678474106360284e-17,1.0414010340884369e-16,21.151480740762434,0.930558209758992,,1.3267673846456134,0.3855717553884443,2.7331408123699637e-16,7.942778161001952e-17,19.773013032741456,0.2769874920914859,0.3727872129500831,11.0,11.840748276023675,5.0,4.72750310509708,8.924509611145139,8.702903443474169,8.51421352062846,0.9291301385713102,642.6156005859375,363.8484191894531,245.29424461812522,149.258950267083,1.9724075081851844,11.909090995788574,0.0
794753670.995,794753680.995,794753674.6979998,794753671.228,794753677.967,-0.5131430503105536,0.49532591122461994,-1.0570746836397404e-16,1.0203713771227171e-16,,,,-0.11617516128722973,0.44816469831388767,-2.3932083225169323e-17,9.232192785266086e-17,,,,0.8378507618845833,0.3064551467686635,1.7259725694822415e-16,6.312976023434467e-17,20.27208332771413,0.3384386788051188,0.4943717561650338,7.0,7.474798655258992,7.0,6.547173462140124,8.921396262081181,12.0527511462125,8.511243304913561,0.9366067311271973,642.52685546875,364.5351867675781,245.10615781977106,149.259139014916,1.9714451124809258,12.857142448425293,0.0
794753680.995,794753690.995,794753684.775,794753682.798,794753687.941,-0.6178115976806161,0.5043631111078186,-1.272691891222069e-16,1.0389880088821063e-16,,,,-0.35542584605857575,0.4664842891070348,-7.32177242880666e-17,9.609576355604918e-17,,,,0.5986000771132373,0.2896489633479742,1.2331161588532687e-16,5.966768644968269e-17,20.63715807887216,0.4284949464001855,0.7181175081775777,4.0,4.271000083343986,5.0,4.714558714918364,7.13498084387323,8.679073997917897,6.806956686389359,0.9365791892192536,643.6134033203125,366.01959228515625,245.97186502885296,149.258556427891,1.9716720686137224,14.75,0.0
