2539.27733644475,-1.6215878e-14
2541.0910215042973,-4.2860244e-15
2542.9047065638447,8.826e-15
2544.718391623392,6.2543172e-15
2546.5320766829395,-1.549307e-15
2548.345761742487,-5.222512e-15
2550.1594468020344,-1.880004e-15
2551.973131861582,-4.821082e-15
2553.7868169211292,-7.628266e-15
2555.6005019806767,1.3227979e-15
2557.414187040224,3.429239e-15
2559.2278720997715,-4.173984e-15
2561.041557159319,8.2877965e-16
2562.8552422188664,4.0184857e-15
2564.668927278414,1.4376105e-16
2566.482612337961,-8.3695177e-16
2568.2962973975086,-7.4592805e-15
2570.109982457056,2.065364e-15
2571.9236675166035,1.3616897e-15
2573.737352576151,-6.2605425e-15
2575.5510376356983,9.628857e-16
2577.3647226952457,4.8613245e-15
2579.178407754793,-6.62713e-16
2580.9920928143406,-2.4297636e-15
2582.805777873888,1.4983692e-15
2584.6194629334354,2.5237325e-15
2586.433147992983,-3.950009e-16
2588.2468330525303,-2.6746001e-15
2590.0605181120777,-9.087615e-17
2591.874203171625,-5.45882e-17
2593.6878882311726,-1.8492961e-15
2595.50157329072,7.528728e-16
2597.3152583502674,-5.396976e-16
2599.128943409815,-7.964991e-17
2600.9426284693623,2.846085e-15
2602.7563135289097,1.1969156e-15
2604.569998588457,8.127151e-16
2606.3836836480045,1.2283635e-15
2608.197368707552,1.5729827e-15
2610.0110537670994,-3.7439844e-16
2611.824738826647,4.3361144e-16
2613.6384238861942,-2.121319e-15
2615.4521089457417,-6.5868014e-15
2617.265794005289,-2.5297926e-17
2619.0794790648365,7.555854e-15
2620.893164124384,5.2770085e-15
2622.7068491839314,-6.363959e-16
2624.520534243479,-3.3086767e-15
2626.334219303026,2.2177946e-15
2628.1479043625736,6.9113226e-15
2629.961589422121,1.7396199e-15
2631.7752744816685,-4.1272278e-15
2633.588959541216,-1.555391e-15
2635.402644600763,-9.72608e-17
2637.2163296603103,-2.4371552e-15
2639.0300147198577,-2.7199133e-16
2640.843699779405,3.1035442e-15
2642.6573848389526,3.30827e-15
2644.4710698985,2.2097571e-15
2646.2847549580474,9.9371166e-17
2648.098440017595,-8.000955e-16
2649.9121250771423,1.9562848e-16
2651.7258101366897,2.0210886e-15
2653.539495196237,3.2307044e-15
2655.3531802557845,-6.6844807e-16
2657.166865315332,-3.4733253e-15
2658.9805503748794,-1.8807818e-15
2660.794235434427,-4.3601884e-16
2662.6079204939742,-8.2063157e-16
2664.4216055535217,-2.14833e-15
2666.235290613069,1.1991917e-15
2668.0489756726165,3.860156e-15
2669.862660732164,1.4364666e-15
2671.6763457917114,-5.01555e-16
2673.490030851259,-1.1524869e-15
2675.303715910806,1.867426e-15
2677.1174009703536,2.9033566e-15
2678.931086029901,-3.4663242e-15
2680.7447710894485,-2.674598e-15
2682.558456148996,2.6878249e-15
2684.3721412085433,-5.02761e-16
2686.1858262680908,-2.316196e-16
2687.999511327638,9.690285e-16
2689.8131963871856,-1.7834259e-16
2691.626881446733,1.6806719e-15
2693.4405665062804,-4.0512599e-16
2695.254251565828,-1.7984341e-15
2697.0679366253753,-1.8343203e-16
2698.8816216849227,-1.6093134e-16
2700.69530674447,2.5463754e-15
2702.5089918040176,1.1668398e-15
2704.322676863565,-7.28723e-16
2706.1363619231124,1.1159007e-15
2707.95004698266,6.8466054e-16
2709.7637320422073,4.8142743e-16
2711.5774171017547,1.2218177e-15
2713.391102161302,2.322657e-15
2715.2047872208495,3.5082536e-17
2717.018472280397,-1.4244217e-15
2718.8321573399444,9.23994e-16
2720.645842399492,9.425196e-16
2722.4595274590392,-6.673835e-17
2724.2732125185867,9.188332e-17
2726.086897578134,1.0645336e-15
2727.9005826376815,1.9656947e-15
2729.714267697229,6.556576e-16
2731.5279527567764,6.6404953e-16
2733.341637816324,7.5713766e-16
2735.155322875871,5.0997874e-16
2736.9690079354186,2.1192276e-16
2738.782692994966,-9.704846e-16
2740.5963780545135,-1.9225774e-17
2742.410063114061,6.2152906e-16
2744.2237481736083,7.115773e-16
2746.0374332331558,1.0608269e-15
2747.851118292703,7.7597784e-16
2749.6648033522506,5.182127e-16
2751.478488411798,6.5768117e-16
2753.2921734713454,8.439177e-16
2755.105858530893,-3.271717e-17
2756.9195435904403,7.0493195e-16
2758.7332286499877,1.0249175e-15
2760.546913709535,-3.9183792e-16
2762.3605987690826,-9.448025e-16
2764.17428382863,-1.8141168e-16
2765.9879688881774,1.7553643e-15
2767.801653947725,2.8096496e-15
2769.6153390072723,2.9945914e-15
2771.4290240668197,1.926972e-15
2773.242709126367,6.1887065e-16
2775.0563941859145,1.1425997e-15
2776.870079245462,1.3392939e-15
2778.6837643050094,1.1146696e-15
2780.497449364557,1.581854e-15
2782.3111344241042,1.7561238e-15
2784.1248194836517,1.1218514e-15
2785.938504543199,2.325097e-15
2787.7521896027465,3.1068963e-15
2789.565874662294,1.1723176e-15
2791.3795597218414,4.330403e-16
2793.193244781389,1.1158827e-15
2795.006929840936,1.7043722e-15
2796.8206149004836,1.0969647e-16
2798.634299960031,-3.6018475e-15
2800.4479850195785,-2.6410646e-15
2802.261670079126,1.4047507e-15
2804.0753551386733,1.6972166e-15
2805.8890401982208,-3.475133e-16
