t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
934023432.99,934023442.99,934023437.8311539,934023433.83,934023442.06,1.654343970501817,0.4759654801996689,3.407948579233743e-16,9.804888892113179e-17,19.533435467672373,0.2745422027605322,0.36835251619914544,0.5797526631637612,0.5906115311595848,1.194290486117348e-16,1.2166597541887446e-16,20.671893119253312,0.762695685954391,,1.8226070189289503,0.45540785479121365,3.7545704589936373e-16,9.381401808699001e-17,19.428267403936836,0.24215879235677207,0.31215313556598545,13.0,16.01714262943453,1.0,0.8032457102296335,8.788039584554523,1.4787023301954616,10.922253276300493,0.8116651717983223,363.8523254394531,213.3845977783203,190.0840938176956,334.0117560975326,-1.0101972756890376,13.461538314819336,0.0
934023442.99,934023452.99,934023445.8040001,934023443.96,934023447.535,-0.4960814737226756,0.463407049295392,-1.0219278358687116e-16,9.546185215485075e-17,,,,-0.5464628328382022,0.4695465674712412,-1.1257134356466966e-16,9.672659289907568e-17,,,,0.696391522926987,0.28137724262984354,1.4345665372295933e-16,5.796371198174776e-17,20.472866310315684,0.3684567097681395,0.5619760879790974,5.0,6.125323254791751,7.0,5.697597265774646,8.79580387343968,10.488758602903326,10.93190315656083,0.8163107332092171,361.8687438964844,214.00173950195312,189.8666521544297,334.01439169998,-1.0106292564305042,12.0,0.0
934023452.99,934023462.99,934023456.7941667,934023453.16,934023460.305,1.3304629439572067,0.47775587968639727,2.7407536645518455e-16,9.841771121539783e-17,19.769993042276067,0.3331205071686476,0.4830073054224684,0.4267049598701249,0.5752807232050423,8.790122173324572e-17,1.1850782898023872e-16,21.004680772558142,0.9268345628985024,,1.6695593156353141,0.43556624682961637,3.439292190208747e-16,8.972664684690096e-17,19.523495367107287,0.2516903793646996,0.3282228320854159,12.0,14.692485499762478,2.0,1.6210044910903831,8.800217735403773,2.9841219040527505,10.93738894412865,0.8169391308240126,363.1176452636719,215.3655242919922,188.28222887693695,334.01220772248445,-1.0115203685104917,11.666666984558105,0.0
934023462.99,934023472.99,934023468.2066667,934023464.285,934023472.9,0.07463370341781278,0.526110023214123,1.5374542904069432e-17,1.0837866478210934e-16,22.897662519022344,2.2643856297872667,,0.012240784754490645,0.5328062263227598,2.521601659425073e-18,1.0975808262248851e-16,24.86047684689364,4.121561752910615,,1.25509514051968,0.3776728700302748,2.5854959894705406e-16,7.78006112262366e-17,19.833308379806756,0.2856195873691014,0.3886699868151169,9.0,11.043881015084974,7.0,5.64240859997407,8.799238128284193,10.387161286315902,10.93617143515314,0.8152458987085791,364.3224182128906,217.58448791503906,185.87175388260155,334.0117486431291,-1.0106989497900298,12.88888931274414,0.0
934023472.99,934023482.99,934023478.3185714,934023474.06,934023482.92,1.4353720589591117,0.5267376457757245,2.95686644145577e-16,1.0850795502979923e-16,19.687588780061372,0.3393969946398805,0.4964382673118095,0.6971409287677787,0.6010309988922559,1.436110313261624e-16,1.238123857718047e-16,20.471698548300736,0.6750290820221316,2.151380800754769,1.939995284532968,0.4692336485140539,3.996390286137914e-16,9.66621315938951e-17,19.360498314225723,0.23519348943440832,0.30064595322446763,14.0,17.093187376397637,3.0,2.4152232013926698,8.810942744385397,4.446206348018324,10.95071856825708,0.8191977022340167,365.5405578613281,217.6639404296875,185.56371351138947,334.01251254872386,-1.0116706430891715,12.285714149475098,0.0
934023482.99,934023492.99,934023488.6911539,934023484.24,934023492.93,0.7796751078894919,0.5659604130269038,1.6061307222523533e-16,1.1658784508354218e-16,20.350215827391764,0.5925344342248806,1.4051982102219007,0.5590968025684016,0.5876463151069085,1.1517394132909071e-16,1.2105514091202315e-16,20.71128247857738,0.7799478344230444,,1.8019511583335908,0.4520721428023276,3.7120193861671968e-16,9.312686141727948e-17,19.440642461740996,0.24303846495415726,0.31362042302464843,13.0,15.888047821050614,6.0,4.896247547621613,8.817135662957464,9.013546621757968,10.958415464079273,0.8183738482690702,367.43511962890625,218.079345703125,184.81232614029497,334.01210317368754,-1.0106352021522915,12.461538314819336,0.0
934023492.99,934023502.99,934023496.478,934023493.6,934023499.805,-0.1644496439770132,0.419620906432301,-3.3876626659264716e-17,8.6441906725054e-17,,,,-0.5484487068656826,0.4686286790556769,-1.129804336143306e-16,9.653750788546944e-17,,,,0.6944056488995067,0.28057019196646626,1.4304756367329839e-16,5.779745954509205e-17,20.475966887220377,0.3684515231113643,0.5619638683746615,5.0,6.125526621175104,5.0,4.11545484119949,8.821251138844898,7.57617823038997,10.963530401212019,0.8163133784571863,367.2688903808594,216.81295776367188,186.08819946518497,334.014317757988,-1.0112227394776858,15.199999809265137,0.0
934023502.99,934023512.99,934023506.6435716,934023503.29,934023511.02,1.2712241002516351,0.5458890429175134,2.6187216465183684e-16,1.1245314284100777e-16,19.819444705590655,0.38789962970033187,0.6092086230257046,0.7067817871361534,0.6016619155245655,1.455970481500476e-16,1.239423545980605e-16,20.456786625587842,0.6686742289470153,2.06900131993865,1.9496361429013425,0.4701803760614979,4.0162504543767653e-16,9.685715746866856e-17,19.35511608168964,0.234572174509605,0.2996289557119276,14.0,17.194048072872942,4.0,3.2500180689667477,8.819106137048575,5.982987808779694,10.960864476386332,0.8144028109081838,368.9156188964844,215.74850463867188,186.8551639411502,334.01273362409836,-1.0105244409440235,11.0,0.0
934023512.99,934023522.99,934023516.6769232,934023513.115,934023520.555,1.1402241462111158,0.5324173503557516,2.3488617411948983e-16,1.0967797417328481e-16,19.9375244157512,0.41603158323934863,0.6830617052625314,0.5780175116054632,0.5892169377380833,1.1907160739072542e-16,1.2137868917404516e-16,20.675147510010884,0.763042751730513,,1.8208718673706525,0.454244773220912,3.7509960467835443e-16,9.357442328350787e-17,19.429301534814936,0.24181070220626566,0.3115733986749234,13.0,16.06863162313958,4.0,3.262793293173785,8.824691023615385,6.006505835160832,10.967805676982348,0.809310718847468,368.76318359375,213.61863708496094,188.98082215205136,334.0130197934895,-1.0104231853085077,11.307692527770996,0.0
934023522.99,934023532.99,934023527.6299998,934023523.015,934023532.82,1.339250550063698,0.4780836464472863,2.7588561331312176e-16,9.848523116814097e-17,19.76284541644865,0.33143241324739137,0.4794362569063608,0.4348649378526088,0.5754034383853556,8.958217719763741e-17,1.1853310830738324e-16,20.9841140176899,0.9152059146133737,,1.677719293617798,0.43611198404089935,3.4561017448526636e-16,8.983906871242526e-17,19.518201752735568,0.25087755204432227,0.3268375955260865,12.0,14.799347093602329,2.0,1.6218455139554604,8.821110390695534,2.985670150690734,10.963355471761513,0.810925518043813,367.9356689453125,211.84510803222656,190.86745321659504,334.01292025863955,-1.0108178909719552,12.166666984558105,0.0
